PID,SPLIT
133345,train
133346,dev
133349,train
133351,train
133352,train
133353,train
133356,test
133361,dev
133368,train
133373,train
133382,train
133390,train
133398,train
133406,train
133407,test
133408,train
133413,train
133415,train
133417,train
133420,dev
133421,train
133426,dev
133428,dev
133429,train
133430,train
133432,test
133437,train
133443,train
133451,train
133453,train
133458,train
133459,train
133462,dev
133466,train
133467,dev
133468,train
133469,train
133470,test
133474,train
133476,train
133478,train
133479,test
133480,dev
133481,dev
133483,dev
133488,train
133489,train
133497,train
133498,train
133504,dev
133506,train
133510,train
133526,train
133528,test
133532,train
133535,train
133538,train
133539,dev
133541,train
133545,train
133546,train
133549,train
133551,train
133553,train
133555,train
133557,train
133560,train
133570,test
133571,train
133575,test
133578,test
133583,train
133586,train
133587,train
133589,test
133592,train
133593,train
133600,train
133604,test
133609,test
133615,dev
133617,test
133621,test
133623,train
133624,dev
133625,train
133635,train
133636,dev
133637,train
133639,train
133640,dev
133644,train
133648,test
133653,test
133654,train
133655,train
133657,train
133658,dev
133662,train
133668,train
133670,test
133675,train
133676,train
133680,train
133687,train
133690,train
133691,test
133693,train
133700,test
133703,train
133711,train
133714,train
133715,train
133719,train
133726,train
133731,train
133734,train
133738,train
133740,train
133744,test
133748,train
133752,test
133753,train
133762,train
133764,train
133767,train
133779,test
133780,test
133781,train
133783,test
133785,train
133786,train
133789,train
133792,test
133793,test
133799,train
133801,train
133802,train
133803,dev
133805,dev
133811,test
133812,train
133813,train
133817,train
133818,train
133821,train
133829,train
133831,test
133833,dev
133834,train
133838,train
133841,train
133842,train
133844,train
133848,train
133853,dev
133855,train
133857,dev
133859,train
133861,train
133863,dev
133869,train
133871,dev
133882,train
133883,dev
133886,test
133888,train
133897,train
133898,train
133899,train
133901,test
133906,train
133908,train
133909,train
133914,train
133915,train
133920,train
133922,train
133926,test
133927,train
133933,test
133934,train
133938,dev
133939,dev
133940,train
133942,test
133944,dev
133945,dev
133946,test
133953,test
133956,dev
133957,train
133958,train
133961,train
133964,train
133966,train
133967,train
133978,test
133987,train
133991,train
133992,train
133996,train
133997,train
133998,train
134002,train
134004,dev
134006,dev
134007,dev
134009,train
134010,dev
134015,train
134016,dev
134022,train
134024,train
134026,test
134033,test
134034,train
134045,train
134048,dev
134049,dev
134052,test
134054,train
134057,train
134062,train
134065,test
134067,dev
134074,train
134082,train
134088,test
134089,train
134091,train
134096,dev
134104,dev
134113,dev
134115,train
134116,dev
134118,test
134120,dev
134132,dev
134133,train
134139,train
134144,train
134148,train
134158,train
134160,train
134162,train
134170,train
134172,train
134175,train
134179,train
134185,train
134186,train
134187,test
134191,train
134192,train
134193,test
134194,dev
134197,dev
134199,train
134202,train
134204,test
134206,train
134209,train
134210,train
134216,test
134219,test
134223,train
134226,train
134233,train
134240,train
134245,test
134246,train
134247,dev
134248,dev
134253,train
134256,dev
134257,train
134260,train
134262,train
134264,train
134272,train
134274,train
134275,train
134282,train
134283,train
134288,train
134294,train
134295,train
134298,dev
134299,dev
134302,train
134307,dev
134308,train
134309,test
134313,train
134317,train
134320,train
134325,dev
134329,dev
134331,train
134335,test
134338,test
134340,train
134341,train
134344,train
134345,train
134346,train
134347,dev
134348,train
134351,train
134354,train
134356,train
134359,train
134361,dev
134370,train
134371,dev
134372,train
134373,train
134374,dev
134375,train
134380,train
134383,test
134388,dev
134392,train
134393,train
134394,train
134400,train
134408,test
134415,train
134418,test
134419,train
134420,train
134422,train
134423,test
134428,dev
134436,train
134437,train
134441,dev
134452,train
134453,train
134454,train
134455,test
134456,test
134457,train
134459,test
134464,train
134472,test
134473,dev
134476,train
134477,dev
134481,train
134483,dev
134484,train
134487,train
134488,train
134489,train
134491,train
134493,train
134495,dev
134498,dev
134499,train
134503,train
134504,dev
134507,train
134513,train
134521,train
134528,train
134531,dev
134532,dev
134533,train
134540,train
134545,train
134546,test
134553,dev
134555,test
134558,train
134559,train
134563,test
134569,train
134570,train
134575,test
134578,train
134581,train
134582,test
134586,train
134590,train
134593,train
134594,test
134596,train
134598,train
134607,dev
134612,train
134619,train
200001,train
200005,dev
200007,test
200012,dev
200017,dev
200026,train
200027,test
200031,train
200032,dev
200033,train
200035,train
200037,train
200038,test
200042,dev
200044,train
200047,train
200050,train
200053,train
200054,train
200055,train
200056,train
200061,train
200062,train
200066,train
200073,train
200081,test
200084,train
200086,dev
200093,train
200094,train
200095,train
200103,train
200106,dev
200110,test
200120,dev
200126,dev
200127,train
200128,test
200129,dev
200138,test
200149,train
200152,train
200160,train
200161,train
200166,train
200168,train
200169,train
200172,dev
200175,train
200190,dev
200191,train
200193,dev
200194,dev
200196,train
200200,train
200201,dev
200205,train
200209,train
200218,train
200221,train
200224,train
200228,dev
200233,train
200245,train
200247,test
200251,train
200252,train
200254,train
200257,train
200259,train
200266,dev
200268,train
200272,train
200275,train
200277,train
200283,dev
200286,dev
200289,test
200291,train
200292,train
200293,train
200299,test
200302,train
200307,test
200311,test
200318,train
200322,train
200326,train
200328,train
200329,train
200332,train
200346,test
200348,dev
200349,train
200350,test
200353,test
200356,train
200359,train
200362,dev
200369,train
200372,train
200373,dev
200374,train
200376,train
200378,test
200388,train
200392,train
200397,train
200405,dev
200406,train
200408,train
200409,train
200411,train
200413,train
200418,train
200422,train
200428,train
200430,dev
200434,train
200441,test
200443,train
200450,test
200452,dev
200462,train
200467,train
200468,train
200472,train
200480,train
200489,train
200497,dev
200502,train
200507,train
200508,train
200510,train
200512,train
200513,train
200516,test
200517,dev
200522,train
200525,train
200527,train
200532,train
200533,train
200538,test
200546,train
200549,test
200555,train
200560,dev
200561,test
200564,train
200570,test
200576,dev
200591,dev
200592,train
200593,train
200596,dev
200599,train
200603,train
200604,train
200609,test
200611,train
200613,train
200618,train
200619,train
200623,test
200628,dev
200631,train
200633,train
200634,train
200635,dev
200636,train
200643,train
200645,test
200650,train
200654,train
200655,train
200656,train
200665,test
200672,train
200674,train
200675,train
200683,dev
200684,train
200687,train
200688,train
200689,test
200701,train
200708,train
200715,train
200716,dev
200719,train
200722,dev
200724,train
200725,train
200729,train
200734,train
200747,train
200748,train
200752,train
200754,train
200755,train
200760,test
200762,train
200765,train
200770,train
200775,train
200785,dev
200786,train
200788,train
200791,test
200797,train
200806,train
200813,test
200814,train
200817,train
200818,train
200819,train
200823,train
200832,train
200833,test
200834,dev
200837,train
200856,dev
200860,train
200863,train
200864,train
200866,train
200871,test
200878,dev
200883,train
200884,dev
200887,train
200888,train
200892,test
200895,train
200897,train
200902,test
200907,test
200911,dev
200920,train
200921,train
200922,train
200925,train
200929,test
200931,dev
200935,train
200939,train
200941,train
200942,train
200946,train
200951,train
200952,dev
200954,train
200957,train
200964,test
200965,train
200967,train
200969,train
200973,test
200974,test
200976,test
200979,dev
200981,test
200987,train
200988,test
200989,dev
200992,dev
201000,train
201011,train
201012,dev
201018,dev
201025,train
201029,train
201048,train
201049,train
201055,train
201058,train
201060,dev
201080,train
201082,train
201084,dev
201090,train
201095,dev
201102,train
201103,test
201105,train
201111,train
201119,train
201127,train
201130,train
201133,train
201134,test
201143,train
201148,train
201152,test
201158,test
201170,dev
201171,train
201173,train
201175,train
201177,train
201180,dev
201183,train
201190,train
201194,train
201201,test
201205,dev
201206,test
201218,train
201223,train
201225,train
201226,train
201232,train
201233,dev
201237,test
201240,train
201244,train
201245,train
201252,test
201257,dev
201265,train
201269,train
201275,dev
201282,train
201288,train
201290,train
201291,dev
201292,test
201298,test
201305,train
201308,test
201315,train
201317,train
201323,train
201337,train
201339,train
201348,train
201351,test
201354,train
201356,train
201360,train
201365,train
201368,train
201370,train
201376,dev
201380,dev
201382,dev
201385,test
201394,train
201397,train
201411,dev
201413,train
201427,train
201428,train
201432,train
201433,dev
201441,dev
201442,train
201446,test
201448,train
201449,dev
201450,train
201451,dev
201452,train
201455,train
201456,train
201458,train
201460,train
201463,train
201465,train
201469,train
201472,dev
201476,train
201482,train
201486,train
201490,train
201497,train
201500,dev
201508,dev
201519,train
201528,train
201529,train
201552,train
201555,train
201556,dev
201562,train
201566,dev
201574,train
201582,dev
201587,train
201588,train
201593,test
201602,train
201606,train
201611,train
201626,train
201627,train
201629,train
201632,train
201638,train
201639,train
201641,train
201642,train
201643,train
201645,train
201646,train
201649,train
201655,train
201656,train
201657,train
201658,dev
201670,train
201671,train
201674,test
201682,train
201686,train
201688,train
201689,train
201701,train
201702,train
201708,dev
201710,train
201712,dev
201717,dev
201719,train
201721,train
201726,train
201734,train
201735,dev
201737,train
201746,train
201749,train
201754,train
201756,train
201769,test
201788,train
201789,train
201794,test
201796,train
201806,train
201807,train
201808,train
201810,train
201814,test
201815,train
201816,train
201819,train
201822,train
201824,train
201826,dev
201828,train
201834,train
201839,train
201853,dev
201861,train
201863,train
201865,dev
201866,train
201870,train
201881,train
201886,train
201890,train
201904,dev
201907,test
201914,dev
201917,train
201921,train
201927,train
201936,train
201938,train
201941,train
201949,train
201951,test
201953,train
201954,dev
201957,dev
201963,train
201964,test
201966,dev
201969,train
201973,dev
201975,train
201977,train
201979,dev
201980,train
201981,train
201984,test
201985,train
201990,train
202000,train
202003,dev
202008,train
202009,train
202014,train
202015,train
202016,train
202019,test
202031,train
202040,train
202046,dev
202052,train
202053,dev
202055,train
202064,train
202069,train
202071,train
202076,train
202084,train
202087,dev
